Date,Y,Lag_1
2023/3/3,238.899994,233.139999
2023/3/6,235.539993,238.899994
2023/3/7,232.880005,235.539993
2023/3/8,241.809998,232.880005
2023/3/9,234.360001,241.809998
2023/3/10,229.649994,234.360001
2023/3/13,229.660004,229.649994
2023/3/14,240.630005,229.660004
2023/3/15,242.279999,240.630005
2023/3/16,255.410004,242.279999
2023/3/17,257.25,255.410004
2023/3/20,259,257.25
2023/3/21,261.98999,259
2023/3/22,264.679993,261.98999
2023/3/23,271.910004,264.679993
2023/3/24,267.790009,271.910004
2023/3/27,265.309998,267.790009
2023/3/28,264.100006,265.309998
2023/3/29,269.839996,264.100006
2023/3/30,273.829987,269.839996
2023/3/31,277.769989,273.829987
2023/4/3,279.649994,277.769989
2023/4/4,274.529999,279.649994
2023/4/5,268.809998,274.529999
2023/4/6,270.369995,268.809998
2023/4/10,275.790009,270.369995
2023/4/11,271.690002,275.790009
2023/4/12,264.950012,271.690002
2023/4/13,264.630005,264.950012
2023/4/14,267.579987,264.630005
2023/4/17,270.019989,267.579987
2023/4/18,276.670013,270.019989
2023/4/19,279.309998,276.670013
2023/4/20,271.040009,279.309998
2023/4/21,271.190002,271.040009
2023/4/24,270.420013,271.190002
2023/4/25,262.410004,270.420013
2023/4/26,269.559998,262.410004
2023/4/27,272.26001,269.559998
2023/4/28,277.48999,272.26001
2023/5/1,289.100006,277.48999
2023/5/2,282.100006,289.100006
2023/5/3,278.019989,282.100006
2023/5/4,275.619995,278.019989
2023/5/5,286.799988,275.619995
2023/5/8,291.51001,286.799988
2023/5/9,285.709991,291.51001
2023/5/10,288.850006,285.709991
2023/5/11,285.779999,288.850006
2023/5/12,283.399994,285.779999
2023/5/15,289.529999,283.399994
2023/5/16,292.130005,289.529999
2023/5/17,301.779999,292.130005
2023/5/18,316.779999,301.779999
2023/5/19,312.640015,316.779999
2023/5/22,311.76001,312.640015
2023/5/23,306.880005,311.76001
2023/5/24,305.380005,306.880005
2023/5/25,379.799988,305.380005
